timestamp,latitude,longitude,noise_db,is_anomaly
12/6/2021 12:00,49.17880133,9.187776586,40,0
12/7/2021 12:00,49.17880133,9.187776586,51.83,0
12/8/2021 12:00,49.17880133,9.187776586,44.93,0
12/9/2021 12:00,49.17880133,9.187776586,55.39,0
12/10/2021 12:00,49.17880133,9.187776586,44.14,0
12/11/2021 12:00,49.17880133,9.187776586,40,0
12/12/2021 12:00,49.17880133,9.187776586,56.31,0
12/13/2021 12:00,49.17880133,9.187776586,41.65,0
12/14/2021 12:00,49.17880133,9.187776586,58.46,0
12/15/2021 12:00,49.17880133,9.187776586,40,0
12/16/2021 12:00,49.17880133,9.187776586,50.52,0
12/17/2021 12:00,49.17880133,9.187776586,59.92,0
12/18/2021 12:00,49.17880133,9.187776586,49.48,0
12/19/2021 12:00,49.17880133,9.187776586,40,0
12/20/2021 12:00,49.17880133,9.187776586,47.27,0
12/21/2021 12:00,49.17880133,9.187776586,58.63,0
12/22/2021 12:00,49.17880133,9.187776586,50.28,0
12/23/2021 12:00,49.17880133,9.187776586,41.63,0
12/24/2021 12:00,49.17880133,9.187776586,48.38,0
12/25/2021 12:00,49.17880133,9.187776586,,1
12/26/2021 12:00,49.17880133,9.187776586,50.12,0
12/27/2021 12:00,49.17880133,9.187776586,54.32,0
12/28/2021 12:00,49.17880133,9.187776586,42.41,0
12/29/2021 12:00,49.17880133,9.187776586,65.48,0
12/30/2021 12:00,49.17880133,9.187776586,48.73,0
12/31/2021 12:00,49.17880133,9.187776586,57.43,0
1/1/2022 12:00,49.17880133,9.187776586,46.01,0
1/2/2022 12:00,49.17880133,9.187776586,41.52,0
1/3/2022 12:00,49.17880133,9.187776586,55.46,0
1/4/2022 12:00,49.17880133,9.187776586,53.94,0
1/5/2022 12:00,49.17880133,9.187776586,47.1,0
1/6/2022 12:00,49.17880133,9.187776586,55.05,0
1/7/2022 12:00,49.17880133,9.187776586,49.85,0
1/8/2022 12:00,49.17880133,9.187776586,40,0
1/9/2022 12:00,49.17880133,9.187776586,54.57,0
1/10/2022 12:00,49.17880133,9.187776586,61.06,0
1/11/2022 12:00,49.17880133,9.187776586,51.55,0
1/12/2022 12:00,49.17880133,9.187776586,67.89,0
1/13/2022 12:00,49.17880133,9.187776586,61.62,0
1/14/2022 12:00,49.17880133,9.187776586,55.31,0
1/15/2022 12:00,49.17880133,9.187776586,66.01,0
1/16/2022 12:00,49.17880133,9.187776586,51.58,0
1/17/2022 12:00,49.17880133,9.187776586,56.99,0
1/18/2022 12:00,49.17880133,9.187776586,52.78,0
1/19/2022 12:00,49.17880133,9.187776586,47.66,0
1/20/2022 12:00,49.17880133,9.187776586,57.14,0
1/21/2022 12:00,49.17880133,9.187776586,66.54,0
1/22/2022 12:00,49.17880133,9.187776586,40.28,0
1/23/2022 12:00,49.17880133,9.187776586,48.22,0
1/24/2022 12:00,49.17880133,9.187776586,51.27,0
1/25/2022 12:00,49.17880133,9.187776586,52.48,0
1/26/2022 12:00,49.17880133,9.187776586,58,0
1/27/2022 12:00,49.17880133,9.187776586,54.89,0
1/28/2022 12:00,49.17880133,9.187776586,51.55,0
1/29/2022 12:00,49.17880133,9.187776586,50.71,0
1/30/2022 12:00,49.17880133,9.187776586,40,0
1/31/2022 12:00,49.17880133,9.187776586,58.19,0
2/1/2022 12:00,49.17880133,9.187776586,51.32,0
2/2/2022 12:00,49.17880133,9.187776586,57.75,0
2/3/2022 12:00,49.17880133,9.187776586,65.76,0
2/4/2022 12:00,49.17880133,9.187776586,61.33,0
2/5/2022 12:00,49.17880133,9.187776586,64.52,0
2/6/2022 12:00,49.17880133,9.187776586,45.56,0
2/7/2022 12:00,49.17880133,9.187776586,54.71,0
2/8/2022 12:00,49.17880133,9.187776586,54.67,0
2/9/2022 12:00,49.17880133,9.187776586,62.81,0
2/10/2022 12:00,49.17880133,9.187776586,59.82,0
2/11/2022 12:00,49.17880133,9.187776586,49.88,0
2/12/2022 12:00,49.17880133,9.187776586,59.93,0
2/13/2022 12:00,49.17880133,9.187776586,45.61,0
2/14/2022 12:00,49.17880133,9.187776586,56.82,0
2/15/2022 12:00,49.17880133,9.187776586,53.67,0
2/16/2022 12:00,49.17880133,9.187776586,56.21,0
2/17/2022 12:00,49.17880133,9.187776586,58.97,0
2/18/2022 12:00,49.17880133,9.187776586,56.65,0
2/19/2022 12:00,49.17880133,9.187776586,80.92,0
2/20/2022 12:00,49.17880133,9.187776586,41,0
2/21/2022 12:00,49.17880133,9.187776586,60.77,0
2/22/2022 12:00,49.17880133,9.187776586,63.26,0
2/23/2022 12:00,49.17880133,9.187776586,71.92,1
2/24/2022 12:00,49.17880133,9.187776586,71.92,1
2/25/2022 12:00,49.17880133,9.187776586,57.21,0
2/26/2022 12:00,49.17880133,9.187776586,48.03,0
2/27/2022 12:00,49.17880133,9.187776586,69.65,0
2/28/2022 12:00,49.17880133,9.187776586,72.81,0
3/1/2022 12:00,49.17880133,9.187776586,67.01,0
3/2/2022 12:00,49.17880133,9.187776586,68.54,0
3/3/2022 12:00,49.17880133,9.187776586,53.47,0
3/4/2022 12:00,49.17880133,9.187776586,51.34,0
3/5/2022 12:00,49.17880133,9.187776586,55.47,0
3/6/2022 12:00,49.17880133,9.187776586,54.76,0
3/7/2022 12:00,49.17880133,9.187776586,62.16,0
3/8/2022 12:00,49.17880133,9.187776586,59.3,0
3/9/2022 12:00,49.17880133,9.187776586,64.28,0
3/10/2022 12:00,49.17880133,9.187776586,55.26,0
3/11/2022 12:00,49.17880133,9.187776586,47.28,0
3/12/2022 12:00,49.17880133,9.187776586,66.18,0
3/13/2022 12:00,49.17880133,9.187776586,57.36,0
3/14/2022 12:00,49.17880133,9.187776586,66.79,0
3/15/2022 12:00,49.17880133,9.187776586,44.87,0
3/16/2022 12:00,49.17880133,9.187776586,56.33,0
3/17/2022 12:00,49.17880133,9.187776586,64.07,0
3/18/2022 12:00,49.17880133,9.187776586,52.25,0
3/19/2022 12:00,49.17880133,9.187776586,47.53,0
3/20/2022 12:00,49.17880133,9.187776586,62.28,0
3/21/2022 12:00,49.17880133,9.187776586,59.73,0
3/22/2022 12:00,49.17880133,9.187776586,44.18,0
3/23/2022 12:00,49.17880133,9.187776586,,1
3/24/2022 12:00,49.17880133,9.187776586,62.09,0
3/25/2022 12:00,49.17880133,9.187776586,54.01,0
3/26/2022 12:00,49.17880133,9.187776586,63.36,0
3/27/2022 12:00,49.17880133,9.187776586,51.81,0
3/28/2022 12:00,49.17880133,9.187776586,51.9,0
3/29/2022 12:00,49.17880133,9.187776586,61.88,0
3/30/2022 12:00,49.17880133,9.187776586,45,0
3/31/2022 12:00,49.17880133,9.187776586,67.21,0
4/1/2022 12:00,49.17880133,9.187776586,63.88,0
4/2/2022 12:00,49.17880133,9.187776586,70.96,0
4/3/2022 12:00,49.17880133,9.187776586,55.28,0
4/4/2022 12:00,49.17880133,9.187776586,55.73,0
4/5/2022 12:00,49.17880133,9.187776586,59.79,0
4/6/2022 12:00,49.17880133,9.187776586,61.75,0
4/7/2022 12:00,49.17880133,9.187776586,53.44,0
4/8/2022 12:00,49.17880133,9.187776586,69.79,0
4/9/2022 12:00,49.17880133,9.187776586,55.75,0
4/10/2022 12:00,49.17880133,9.187776586,61.79,0
4/11/2022 12:00,49.17880133,9.187776586,71.86,0
4/12/2022 12:00,49.17880133,9.187776586,60.79,0
4/13/2022 12:00,49.17880133,9.187776586,51.37,0
4/14/2022 12:00,49.17880133,9.187776586,67.35,0
4/15/2022 12:00,49.17880133,9.187776586,72,0
4/16/2022 12:00,49.17880133,9.187776586,41.34,0
4/17/2022 12:00,49.17880133,9.187776586,66.17,0
4/18/2022 12:00,49.17880133,9.187776586,55.42,0
4/19/2022 12:00,49.17880133,9.187776586,63.22,0
4/20/2022 12:00,49.17880133,9.187776586,53.62,0
4/21/2022 12:00,49.17880133,9.187776586,64.23,0
4/22/2022 12:00,49.17880133,9.187776586,43.62,0
4/23/2022 12:00,49.17880133,9.187776586,61.91,0
4/24/2022 12:00,49.17880133,9.187776586,53.21,0
4/25/2022 12:00,49.17880133,9.187776586,52.23,0
4/26/2022 12:00,49.17880133,9.187776586,41.58,1
4/27/2022 12:00,49.17880133,9.187776586,53.14,0
4/28/2022 12:00,49.17880133,9.187776586,43.13,0
4/29/2022 12:00,49.17880133,9.187776586,50.39,0
4/30/2022 12:00,49.17880133,9.187776586,51.71,0
5/1/2022 12:00,49.17880133,9.187776586,69.62,0
5/2/2022 12:00,49.17880133,9.187776586,55.86,0
5/3/2022 12:00,49.17880133,9.187776586,66.17,0
5/4/2022 12:00,49.17880133,9.187776586,63.62,0
5/5/2022 12:00,49.17880133,9.187776586,55.94,0
5/6/2022 12:00,49.17880133,9.187776586,67.78,0
5/7/2022 12:00,49.17880133,9.187776586,48.47,0
5/8/2022 12:00,49.17880133,9.187776586,65.04,0
5/9/2022 12:00,49.17880133,9.187776586,47.85,0
5/10/2022 12:00,49.17880133,9.187776586,61.8,0
5/11/2022 12:00,49.17880133,9.187776586,57.69,0
5/12/2022 12:00,49.17880133,9.187776586,41.1,0
5/13/2022 12:00,49.17880133,9.187776586,56.57,0
5/14/2022 12:00,49.17880133,9.187776586,55.42,0
5/15/2022 12:00,49.17880133,9.187776586,51.58,0
5/16/2022 12:00,49.17880133,9.187776586,43.48,0
5/17/2022 12:00,49.17880133,9.187776586,64.32,0
5/18/2022 12:00,49.17880133,9.187776586,57.36,1
5/19/2022 12:00,49.17880133,9.187776586,64.96,0
5/20/2022 12:00,49.17880133,9.187776586,60.51,0
5/21/2022 12:00,49.17880133,9.187776586,55.33,0
5/22/2022 12:00,49.17880133,9.187776586,53.01,0
5/23/2022 12:00,49.17880133,9.187776586,44.23,0
5/24/2022 12:00,49.17880133,9.187776586,43.89,0
5/25/2022 12:00,49.17880133,9.187776586,57.14,0
5/26/2022 12:00,49.17880133,9.187776586,61.1,0
5/27/2022 12:00,49.17880133,9.187776586,59.99,0
5/28/2022 12:00,49.17880133,9.187776586,48.98,0
5/29/2022 12:00,49.17880133,9.187776586,50.74,0
5/30/2022 12:00,49.17880133,9.187776586,51.03,0
5/31/2022 12:00,49.17880133,9.187776586,53.47,0
6/1/2022 12:00,49.17880133,9.187776586,65.91,0
6/2/2022 12:00,49.17880133,9.187776586,60.19,0
6/3/2022 12:00,49.17880133,9.187776586,59.12,0
6/4/2022 12:00,49.17880133,9.187776586,48.65,0
6/5/2022 12:00,49.17880133,9.187776586,53.98,0
6/6/2022 12:00,49.17880133,9.187776586,63.85,0
6/7/2022 12:00,49.17880133,9.187776586,48.18,0
6/8/2022 12:00,49.17880133,9.187776586,56.37,0
6/9/2022 12:00,49.17880133,9.187776586,43.1,0
6/10/2022 12:00,49.17880133,9.187776586,69.93,0
6/11/2022 12:00,49.17880133,9.187776586,53.47,0
6/12/2022 12:00,49.17880133,9.187776586,65.1,0
6/13/2022 12:00,49.17880133,9.187776586,44.12,0
6/14/2022 12:00,49.17880133,9.187776586,58.13,0
6/15/2022 12:00,49.17880133,9.187776586,52.68,0
6/16/2022 12:00,49.17880133,9.187776586,50.84,0
6/17/2022 12:00,49.17880133,9.187776586,56.48,0
6/18/2022 12:00,49.17880133,9.187776586,53.63,0
6/19/2022 12:00,49.17880133,9.187776586,40.33,0
6/20/2022 12:00,49.17880133,9.187776586,63.2,0
6/21/2022 12:00,49.17880133,9.187776586,54.21,0
6/22/2022 12:00,49.17880133,9.187776586,58.39,0
6/23/2022 12:00,49.17880133,9.187776586,53.68,0
6/24/2022 12:00,49.17880133,9.187776586,61.93,0
6/25/2022 12:00,49.17880133,9.187776586,40,0
6/26/2022 12:00,49.17880133,9.187776586,55.05,0
6/27/2022 12:00,49.17880133,9.187776586,40,0
6/28/2022 12:00,49.17880133,9.187776586,43.26,0
6/29/2022 12:00,49.17880133,9.187776586,41.88,0
6/30/2022 12:00,49.17880133,9.187776586,48.78,0
7/1/2022 12:00,49.17880133,9.187776586,44.78,0
7/2/2022 12:00,49.17880133,9.187776586,53.17,0
7/3/2022 12:00,49.17880133,9.187776586,45.17,0
7/4/2022 12:00,49.17880133,9.187776586,43.54,0
7/5/2022 12:00,49.17880133,9.187776586,54.86,0
7/6/2022 12:00,49.17880133,9.187776586,70.19,0
7/7/2022 12:00,49.17880133,9.187776586,46.14,0
7/8/2022 12:00,49.17880133,9.187776586,47.61,0
7/9/2022 12:00,49.17880133,9.187776586,40,0
7/10/2022 12:00,49.17880133,9.187776586,40,0
7/11/2022 12:00,49.17880133,9.187776586,43.36,0
7/12/2022 12:00,49.17880133,9.187776586,40,0
7/13/2022 12:00,49.17880133,9.187776586,58.47,0
7/14/2022 12:00,49.17880133,9.187776586,50.63,0
7/15/2022 12:00,49.17880133,9.187776586,47.32,0
7/16/2022 12:00,49.17880133,9.187776586,62.27,0
7/17/2022 12:00,49.17880133,9.187776586,45.58,0
7/18/2022 12:00,49.17880133,9.187776586,45.93,0
7/19/2022 12:00,49.17880133,9.187776586,48.8,0
7/20/2022 12:00,49.17880133,9.187776586,53.42,0
7/21/2022 12:00,49.17880133,9.187776586,57.59,0
7/22/2022 12:00,49.17880133,9.187776586,48.01,0
7/23/2022 12:00,49.17880133,9.187776586,44.82,0
7/24/2022 12:00,49.17880133,9.187776586,53.71,0
7/25/2022 12:00,49.17880133,9.187776586,51.41,0
7/26/2022 12:00,49.17880133,9.187776586,60.53,0
7/27/2022 12:00,49.17880133,9.187776586,40,0
7/28/2022 12:00,49.17880133,9.187776586,41.81,0
7/29/2022 12:00,49.17880133,9.187776586,43.84,0
7/30/2022 12:00,49.17880133,9.187776586,41.76,0
7/31/2022 12:00,49.17880133,9.187776586,46.07,0
8/1/2022 12:00,49.17880133,9.187776586,60.11,0
8/2/2022 12:00,49.17880133,9.187776586,40,0
8/3/2022 12:00,49.17880133,9.187776586,53.66,0
8/4/2022 12:00,49.17880133,9.187776586,40,0
8/5/2022 12:00,49.17880133,9.187776586,49.28,0
8/6/2022 12:00,49.17880133,9.187776586,47,0
8/7/2022 12:00,49.17880133,9.187776586,50.09,0
8/8/2022 12:00,49.17880133,9.187776586,40,0
8/9/2022 12:00,49.17880133,9.187776586,59.1,0
8/10/2022 12:00,49.17880133,9.187776586,51.94,0
8/11/2022 12:00,49.17880133,9.187776586,47.97,0
8/12/2022 12:00,49.17880133,9.187776586,41.12,0
8/13/2022 12:00,49.17880133,9.187776586,58.67,0
8/14/2022 12:00,49.17880133,9.187776586,50.33,0
8/15/2022 12:00,49.17880133,9.187776586,43.75,0
8/16/2022 12:00,49.17880133,9.187776586,52.05,0
8/17/2022 12:00,49.17880133,9.187776586,42.4,0
8/18/2022 12:00,49.17880133,9.187776586,51.05,0
8/19/2022 12:00,49.17880133,9.187776586,56.67,0
8/20/2022 12:00,49.17880133,9.187776586,46.66,0
8/21/2022 12:00,49.17880133,9.187776586,50.79,0
8/22/2022 12:00,49.17880133,9.187776586,41.37,0
8/23/2022 12:00,49.17880133,9.187776586,40,0
8/24/2022 12:00,49.17880133,9.187776586,40,0
8/25/2022 12:00,49.17880133,9.187776586,54.14,0
8/26/2022 12:00,49.17880133,9.187776586,55.45,0
8/27/2022 12:00,49.17880133,9.187776586,56.49,0
8/28/2022 12:00,49.17880133,9.187776586,40,0
8/29/2022 12:00,49.17880133,9.187776586,40.9,0
8/30/2022 12:00,49.17880133,9.187776586,43.97,0
8/31/2022 12:00,49.17880133,9.187776586,40,0
9/1/2022 12:00,49.17880133,9.187776586,40,0
9/2/2022 12:00,49.17880133,9.187776586,57.13,0
9/3/2022 12:00,49.17880133,9.187776586,47.05,0
9/4/2022 12:00,49.17880133,9.187776586,49.37,0
9/5/2022 12:00,49.17880133,9.187776586,40.02,0
9/6/2022 12:00,49.17880133,9.187776586,44.03,0
9/7/2022 12:00,49.17880133,9.187776586,58.39,0
9/8/2022 12:00,49.17880133,9.187776586,49.49,0
9/9/2022 12:00,49.17880133,9.187776586,47.36,0
9/10/2022 12:00,49.17880133,9.187776586,48.37,0
9/11/2022 12:00,49.17880133,9.187776586,59.91,0
9/12/2022 12:00,49.17880133,9.187776586,57.25,0
9/13/2022 12:00,49.17880133,9.187776586,41.76,1
9/14/2022 12:00,49.17880133,9.187776586,41.76,1
9/15/2022 12:00,49.17880133,9.187776586,42.93,0
9/16/2022 12:00,49.17880133,9.187776586,47.2,0
9/17/2022 12:00,49.17880133,9.187776586,43.2,0
9/18/2022 12:00,49.17880133,9.187776586,53.97,0
9/19/2022 12:00,49.17880133,9.187776586,42.48,0
9/20/2022 12:00,49.17880133,9.187776586,51.17,0
9/21/2022 12:00,49.17880133,9.187776586,44.77,0
9/22/2022 12:00,49.17880133,9.187776586,61.17,0
9/23/2022 12:00,49.17880133,9.187776586,60.61,0
9/24/2022 12:00,49.17880133,9.187776586,48.6,0
9/25/2022 12:00,49.17880133,9.187776586,50.41,0
9/26/2022 12:00,49.17880133,9.187776586,61.15,0
9/27/2022 12:00,49.17880133,9.187776586,45.62,0
9/28/2022 12:00,49.17880133,9.187776586,45.05,0
9/29/2022 12:00,49.17880133,9.187776586,63.57,0
9/30/2022 12:00,49.17880133,9.187776586,44.18,0
10/1/2022 12:00,49.17880133,9.187776586,40,0
10/2/2022 12:00,49.17880133,9.187776586,40,0
10/3/2022 12:00,49.17880133,9.187776586,46.68,1
10/4/2022 12:00,49.17880133,9.187776586,47.61,0
10/5/2022 12:00,49.17880133,9.187776586,44.11,0
10/6/2022 12:00,49.17880133,9.187776586,41.73,0
10/7/2022 12:00,49.17880133,9.187776586,52.36,0
10/8/2022 12:00,49.17880133,9.187776586,46.18,0
10/9/2022 12:00,49.17880133,9.187776586,46.06,0
10/10/2022 12:00,49.17880133,9.187776586,40,0
10/11/2022 12:00,49.17880133,9.187776586,48.05,0
10/12/2022 12:00,49.17880133,9.187776586,55.93,0
10/13/2022 12:00,49.17880133,9.187776586,49.15,0
10/14/2022 12:00,49.17880133,9.187776586,49.36,0
10/15/2022 12:00,49.17880133,9.187776586,40,0
10/16/2022 12:00,49.17880133,9.187776586,44.62,0
10/17/2022 12:00,49.17880133,9.187776586,42.46,0
10/18/2022 12:00,49.17880133,9.187776586,42.93,0
10/19/2022 12:00,49.17880133,9.187776586,43.8,0
10/20/2022 12:00,49.17880133,9.187776586,50.58,0
10/21/2022 12:00,49.17880133,9.187776586,50.29,0
10/22/2022 12:00,49.17880133,9.187776586,54.2,0
10/23/2022 12:00,49.17880133,9.187776586,42.21,0
10/24/2022 12:00,49.17880133,9.187776586,40,0
10/25/2022 12:00,49.17880133,9.187776586,53.32,0
10/26/2022 12:00,49.17880133,9.187776586,43.18,0
10/27/2022 12:00,49.17880133,9.187776586,45.83,0
10/28/2022 12:00,49.17880133,9.187776586,49.05,0
10/29/2022 12:00,49.17880133,9.187776586,53.82,0
10/30/2022 12:00,49.17880133,9.187776586,50.89,0
10/31/2022 12:00,49.17880133,9.187776586,42.07,0
11/1/2022 12:00,49.17880133,9.187776586,52.53,0
11/2/2022 12:00,49.17880133,9.187776586,57.21,0
11/3/2022 12:00,49.17880133,9.187776586,40,0
11/4/2022 12:00,49.17880133,9.187776586,54.29,0
11/5/2022 12:00,49.17880133,9.187776586,49.89,0
11/6/2022 12:00,49.17880133,9.187776586,45.83,0
11/7/2022 12:00,49.17880133,9.187776586,48.67,0
11/8/2022 12:00,49.17880133,9.187776586,51.44,0
11/9/2022 12:00,49.17880133,9.187776586,41.49,0
11/10/2022 12:00,49.17880133,9.187776586,45.34,0
11/11/2022 12:00,49.17880133,9.187776586,62.58,0
11/12/2022 12:00,49.17880133,9.187776586,40.94,0
11/13/2022 12:00,49.17880133,9.187776586,40,0
11/14/2022 12:00,49.17880133,9.187776586,46.06,0
11/15/2022 12:00,49.17880133,9.187776586,41.22,0
11/16/2022 12:00,49.17880133,9.187776586,40,0
11/17/2022 12:00,49.17880133,9.187776586,64.85,0
11/18/2022 12:00,49.17880133,9.187776586,55.52,0
11/19/2022 12:00,49.17880133,9.187776586,61.39,0
11/20/2022 12:00,49.17880133,9.187776586,40.1,0
11/21/2022 12:00,49.17880133,9.187776586,43.4,0
11/22/2022 12:00,49.17880133,9.187776586,40,0
11/23/2022 12:00,49.17880133,9.187776586,47.1,0
11/24/2022 12:00,49.17880133,9.187776586,46.02,0
11/25/2022 12:00,49.17880133,9.187776586,40,0
11/26/2022 12:00,49.17880133,9.187776586,40,0
11/27/2022 12:00,49.17880133,9.187776586,51.27,0
11/28/2022 12:00,49.17880133,9.187776586,47.96,0
11/29/2022 12:00,49.17880133,9.187776586,48.97,0
11/30/2022 12:00,49.17880133,9.187776586,48.89,0
12/1/2022 12:00,49.17880133,9.187776586,56.38,0
12/2/2022 12:00,49.17880133,9.187776586,44.44,0
12/3/2022 12:00,49.17880133,9.187776586,60.22,0
12/4/2022 12:00,49.17880133,9.187776586,52.85,0
12/5/2022 12:00,49.17880133,9.187776586,40,0
12/6/2022 12:00,49.17880133,9.187776586,40,0
12/7/2022 12:00,49.17880133,9.187776586,40,0
12/8/2022 12:00,49.17880133,9.187776586,68.98,0
12/9/2022 12:00,49.17880133,9.187776586,48.05,0
12/10/2022 12:00,49.17880133,9.187776586,40,0
12/11/2022 12:00,49.17880133,9.187776586,49.33,0
12/12/2022 12:00,49.17880133,9.187776586,63.47,0
12/13/2022 12:00,49.17880133,9.187776586,59.78,0
12/14/2022 12:00,49.17880133,9.187776586,58.92,0
12/15/2022 12:00,49.17880133,9.187776586,45.52,0
12/16/2022 12:00,49.17880133,9.187776586,46.59,0
12/17/2022 12:00,49.17880133,9.187776586,45.9,0
12/18/2022 12:00,49.17880133,9.187776586,58.46,0
12/19/2022 12:00,49.17880133,9.187776586,46.5,0
12/20/2022 12:00,49.17880133,9.187776586,48.1,0
12/21/2022 12:00,49.17880133,9.187776586,44.29,0
12/22/2022 12:00,49.17880133,9.187776586,55.79,0
12/23/2022 12:00,49.17880133,9.187776586,44.68,0
12/24/2022 12:00,49.17880133,9.187776586,61.5,0
12/25/2022 12:00,49.17880133,9.187776586,40,0
12/26/2022 12:00,49.17880133,9.187776586,60.03,0
12/27/2022 12:00,49.17880133,9.187776586,48.78,0
12/28/2022 12:00,49.17880133,9.187776586,53.78,0
12/29/2022 12:00,49.17880133,9.187776586,65.26,0
12/30/2022 12:00,49.17880133,9.187776586,54.97,0
12/31/2022 12:00,49.17880133,9.187776586,53.61,0
1/1/2023 12:00,49.17880133,9.187776586,48.64,0
1/2/2023 12:00,49.17880133,9.187776586,44.68,0
1/3/2023 12:00,49.17880133,9.187776586,51.1,0
1/4/2023 12:00,49.17880133,9.187776586,69.23,0
1/5/2023 12:00,49.17880133,9.187776586,48.49,0
1/6/2023 12:00,49.17880133,9.187776586,44.92,0
1/7/2023 12:00,49.17880133,9.187776586,63.33,0
1/8/2023 12:00,49.17880133,9.187776586,60.76,0
1/9/2023 12:00,49.17880133,9.187776586,44.45,0
1/10/2023 12:00,49.17880133,9.187776586,61.14,0
1/11/2023 12:00,49.17880133,9.187776586,45.31,0
1/12/2023 12:00,49.17880133,9.187776586,61.03,0
1/13/2023 12:00,49.17880133,9.187776586,45.49,0
1/14/2023 12:00,49.17880133,9.187776586,52.69,0
1/15/2023 12:00,49.17880133,9.187776586,49.19,0
1/16/2023 12:00,49.17880133,9.187776586,55.76,0
1/17/2023 12:00,49.17880133,9.187776586,60.24,0
1/18/2023 12:00,49.17880133,9.187776586,58.19,0
1/19/2023 12:00,49.17880133,9.187776586,40,0
1/20/2023 12:00,49.17880133,9.187776586,52.2,0
1/21/2023 12:00,49.17880133,9.187776586,55.74,0
1/22/2023 12:00,49.17880133,9.187776586,57.34,0
1/23/2023 12:00,49.17880133,9.187776586,45.26,0
1/24/2023 12:00,49.17880133,9.187776586,62.05,0
1/25/2023 12:00,49.17880133,9.187776586,54.92,0
1/26/2023 12:00,49.17880133,9.187776586,66.97,0
1/27/2023 12:00,49.17880133,9.187776586,44.23,0
1/28/2023 12:00,49.17880133,9.187776586,46.28,0
1/29/2023 12:00,49.17880133,9.187776586,45.31,0
1/30/2023 12:00,49.17880133,9.187776586,59.16,0
1/31/2023 12:00,49.17880133,9.187776586,57.52,0
2/1/2023 12:00,49.17880133,9.187776586,46.06,0
2/2/2023 12:00,49.17880133,9.187776586,54.64,0
2/3/2023 12:00,49.17880133,9.187776586,57.57,0
2/4/2023 12:00,49.17880133,9.187776586,59.7,0
2/5/2023 12:00,49.17880133,9.187776586,61.66,0
2/6/2023 12:00,49.17880133,9.187776586,56.92,0
2/7/2023 12:00,49.17880133,9.187776586,62.16,0
2/8/2023 12:00,49.17880133,9.187776586,67.47,0
2/9/2023 12:00,49.17880133,9.187776586,46.1,0
2/10/2023 12:00,49.17880133,9.187776586,64.01,0
2/11/2023 12:00,49.17880133,9.187776586,59.76,0
2/12/2023 12:00,49.17880133,9.187776586,64.2,0
2/13/2023 12:00,49.17880133,9.187776586,73.33,0
2/14/2023 12:00,49.17880133,9.187776586,53.62,0
2/15/2023 12:00,49.17880133,9.187776586,56.71,0
2/16/2023 12:00,49.17880133,9.187776586,63.75,0
2/17/2023 12:00,49.17880133,9.187776586,57.35,0
2/18/2023 12:00,49.17880133,9.187776586,49.76,0
2/19/2023 12:00,49.17880133,9.187776586,47.35,0
2/20/2023 12:00,49.17880133,9.187776586,65.99,0
2/21/2023 12:00,49.17880133,9.187776586,53.36,0
2/22/2023 12:00,49.17880133,9.187776586,51.38,0
2/23/2023 12:00,49.17880133,9.187776586,57.54,0
2/24/2023 12:00,49.17880133,9.187776586,65.24,0
2/25/2023 12:00,49.17880133,9.187776586,57.62,0
2/26/2023 12:00,49.17880133,9.187776586,48.06,0
2/27/2023 12:00,49.17880133,9.187776586,54.06,0
