timestamp,NO2,O3,PM10,temperature,humidity,noise
2024-01-02 23:00:00,26.501905784310093,50.73592230926724,26.608982697229553,7.5796592463535095,63.71840324505065,50.11754927211276
2024-01-03 00:00:00,37.23965193684184,49.281040413125304,28.752164326966682,10.279270534196355,69.69519883401577,55.75463759630795
2024-01-03 01:00:00,42.49495671218681,47.26745761866626,17.833801226926933,13.903458835657016,75.82531771677652,54.42555886289071
2024-01-03 02:00:00,29.085487226674303,50.243340886979354,23.68032020439543,9.678466044011124,70.90082504053471,42.94263417289096
2024-01-03 03:00:00,43.18919231820162,46.514084627860775,31.92230270931224,9.043737369041166,73.83370433748954,35.17360518961827
2024-01-03 04:00:00,48.689573182511715,44.908294124593766,25.92463424194006,9.51308148750445,62.751727605561335,42.246936877195864
2024-01-03 05:00:00,56.78305309195788,45.96811154433521,16.57167872066574,12.618570872461413,57.6235882913955,40.18178442456852
2024-01-03 06:00:00,43.7303438581501,34.61412258204075,16.99861804759112,7.727335494307434,50.076169114896786,41.65052697316866
2024-01-03 07:00:00,47.49560145085308,35.232253728354586,25.686882770605916,14.207493905601137,43.99486444988211,43.71704803939207
2024-01-03 08:00:00,38.794697871056215,40.158004430442126,20.312838643593157,8.021729362603722,33.35000678949986,39.13173941993496
2024-01-03 09:00:00,43.99917824545782,29.57410931153751,29.442059712407843,10.491774600192482,35.68460816994782,36.330101981038375
2024-01-03 10:00:00,40.728958696817216,39.29024730806253,22.15237214831956,9.612510196175588,37.607989768831025,37.59384574495937
2024-01-03 11:00:00,33.25822352665568,34.09289005037915,33.68399288702096,9.703590172896169,28.72328492636287,37.395454349673734
2024-01-03 12:00:00,25.29944011070472,25.270951574355045,27.280760628389597,7.646788281178271,31.7504575309432,40.68052504129772
2024-01-03 13:00:00,24.30097388872993,32.25822434037152,27.015641746537842,10.533423335037607,34.605700567051166,39.24370740314161
2024-01-03 14:00:00,14.73165075324379,29.22707143712072,18.437401499444867,9.6721495069362,30.01958634260706,39.45962524244332
2024-01-03 15:00:00,16.998672905802884,32.36434270219223,29.44396154333532,11.270607873786984,34.59400072646124,41.942692988246954
2024-01-03 16:00:00,12.347217355585602,32.84828071605578,24.53518990062596,9.266878909043427,31.300765099138346,41.8662068811868
2024-01-03 17:00:00,14.438130311226589,36.442821803703374,24.10549655032386,12.789747882805493,37.50013618114116,37.293559374016986
2024-01-03 18:00:00,15.31677953027708,36.206101795559846,33.13470961543599,8.077843201206063,43.52378493152006,34.7591699289003
2024-01-03 19:00:00,10.935819297941825,43.52392345900377,24.139081667644895,9.138377439318747,67.99208672088278,37.676697538144055
2024-01-03 20:00:00,9.478918469178609,38.69171807411896,26.288478707794052,10.137796684978913,56.8394744687329,54.14298746628694
2024-01-03 21:00:00,25.607538767056738,52.910876948796556,28.474854484320208,11.838116339075945,66.44228434606376,55.757714206076656
2024-01-03 22:00:00,11.119220282893837,50.08296507720239,32.87864128782657,8.434531134274849,54.85132976101406,53.9171547756694
2024-01-03 23:00:00,24.279404940416327,50.062546733308906,21.78042896965565,9.66169409575031,74.86581222957759,54.344334278547066
2024-01-04 00:00:00,31.235274701254692,57.13709941521306,30.716077638301456,9.374596750848298,72.73622245970282,56.2149084294096
2024-01-04 01:00:00,40.74814466114834,50.12995472810148,22.20450874137383,10.803480116542403,70.71788388038406,52.79512422964602
2024-01-04 02:00:00,38.14815347018154,50.488327198126335,22.187126689831718,11.108794657735544,74.3441277073931,36.05247319567913
2024-01-04 03:00:00,37.768049639370425,49.77053244889424,26.184750617968596,12.553948046608983,73.40257990145766,40.70713277412768
2024-01-04 04:00:00,49.212504213597065,38.11163662487127,26.350456651221712,13.896349103519524,70.56286983054474,42.239829983295174
2024-01-04 05:00:00,46.60761599583491,44.02199813321675,26.18142627895772,9.036985780822892,54.400715754772776,41.47136902609929
2024-01-04 06:00:00,48.61911348673788,39.70052322604957,19.091733239709274,12.358877358896644,44.218092211305894,41.071311316183674
2024-01-04 07:00:00,53.47351345200736,38.00160819422216,23.353986914666045,10.104783646918548,39.366099801675986,41.63608862719945
2024-01-04 08:00:00,46.36488767510593,27.75269854458311,30.00674152408922,8.947309895410534,39.5913284575631,37.89579200953739
2024-01-04 09:00:00,47.923478149909464,37.31755224582019,30.703347318600915,12.349588116953955,47.11203600982871,33.670885778436144
2024-01-04 10:00:00,42.89980095294367,22.776070363038478,23.96249908737947,8.100584694928308,32.287196246129206,41.3032021965463
2024-01-04 11:00:00,34.104148327354935,28.483464329549246,24.67649075370834,10.961590493799287,36.25043159414612,37.296894671960374
2024-01-04 12:00:00,37.66669321735106,26.435392859023505,19.67070578493434,10.385043331510014,39.11597415279947,36.8186052106227
2024-01-04 13:00:00,30.520011936263508,30.897178619394477,28.535228453459627,10.211952761863898,22.692048484565543,39.06896457787175
2024-01-04 14:00:00,23.269967834575244,32.902705398515536,23.67873853372351,9.737387280557172,39.196319119281924,40.27691090875418
2024-01-04 15:00:00,11.315901862322239,29.19751061295714,18.74289243436837,10.335596707025063,45.50526768866973,39.34734404473376
2024-01-04 16:00:00,22.033084607178523,36.06365137011157,22.50290043237871,14.015303672383277,43.70528542806661,44.075208460980264
2024-01-04 17:00:00,9.371814853568427,45.68411665386802,27.795796998906734,8.457612583322502,49.16469260499464,39.64506728655331
2024-01-04 18:00:00,8.88382817726281,41.87848466136256,15.97687526989316,10.07407005646183,60.27966312583267,44.725284789528715
2024-01-04 19:00:00,17.99911045626005,43.00849329061899,22.71972972383872,14.297880276113444,47.22461742620288,41.440454586556314
2024-01-04 20:00:00,1.553909852791783,45.84802644280127,26.216845511400052,8.718232134873416,65.83180575444351,55.62524009267016
2024-01-04 21:00:00,14.55636277524995,40.38730809883845,20.09524599917925,12.659904965321331,67.39785359370202,53.8653730224622
2024-01-04 22:00:00,18.527737498025903,44.65167763425416,27.256931054214707,12.292369811131081,73.56285229762891,54.40050353952792
2024-01-04 23:00:00,13.650587383228832,47.621651620474,27.100962574604715,15.106378839209029,65.80771674039363,56.28417731957112
2024-01-05 00:00:00,32.46943339789493,53.19576564455542,25.824447545187095,9.082156405553771,73.32530078724452,50.614877988358856
2024-01-05 01:00:00,33.14003929618565,52.428901528369806,17.91149837579013,9.9460204112972,65.6224658757649,53.046546981194176
2024-01-05 02:00:00,52.01137673137944,56.17342372528899,23.161027881250124,13.607142954350742,57.07669093835926,42.3864542769589
2024-01-05 03:00:00,29.598577811235682,44.57066679495735,31.10577408927826,11.6416892439923,63.296533557641034,41.213752660629346
2024-01-05 04:00:00,37.33956204177068,40.19193060360342,23.858750962469994,11.058806474227701,57.857785662931356,36.87461412678352
2024-01-05 05:00:00,53.47162952188425,38.21853736110569,27.92971748764429,9.019396715901339,55.88853642361468,40.30591338511927
2024-01-05 06:00:00,52.246553973071784,43.83361814436236,16.634101572472975,13.249438981179935,51.959172042409584,42.96560957215836
2024-01-05 07:00:00,48.39215048234413,42.54195959890557,27.18432730139776,14.380935895533403,43.80403379744489,42.357234581441844
2024-01-05 08:00:00,49.56749678016614,34.815905632701835,22.02379216327595,13.791243708857847,40.508252612319794,36.33890528636216
2024-01-05 09:00:00,46.39548808133269,26.587258193052744,30.226634078302318,7.99636817781442,29.72812422456257,39.13421563731631
2024-01-05 10:00:00,38.64339501157096,27.145523022901145,33.420662015742366,12.541526831958564,32.64906580356068,39.45313378048294
2024-01-05 11:00:00,27.04759144560093,42.37216343085872,21.57023541539999,10.039882043941995,28.518923229686667,43.05662257778812
2024-01-05 12:00:00,29.956811472502338,24.830666935516202,18.903928879551973,11.441093833691426,32.62893665605012,37.63295815068394
2024-01-05 13:00:00,34.28562243114348,33.905197933734925,19.09591944067982,11.889308353208312,22.949976457954655,41.29801006322352
2024-01-05 14:00:00,24.145239629096817,26.267243920969243,22.602778130668113,6.9700062601060475,30.758777749928207,43.05987556879
2024-01-05 15:00:00,14.38559230313215,38.82667119733976,12.34791515732427,12.643025774458486,31.931162749784477,40.9223587363695
2024-01-05 16:00:00,12.063509187265014,37.72951078990624,20.228212152284836,13.75946353446195,38.77158695161819,36.76471579637762
2024-01-05 17:00:00,12.441902193322257,40.988697442807215,30.464345273226275,10.671447531154453,38.138101576885155,41.072588403012816
2024-01-05 18:00:00,7.746430622641871,41.752385146684524,25.019490986289068,7.690707315221107,53.55605946776782,38.49657586601343
2024-01-05 19:00:00,19.146186508537056,46.07204502788978,30.585655798835024,9.690641841434989,51.274169633803744,41.68686007999012
2024-01-05 20:00:00,15.878450719675167,48.958632384203305,26.841881797566742,13.657654307655509,61.57303538726118,55.652347169398205
2024-01-05 21:00:00,25.483333560959437,44.43461280217092,20.464061788776082,12.720257411647001,57.48436691474419,53.13771641909347
2024-01-05 22:00:00,22.160295709167503,41.666527397924774,20.028043338316323,9.78670112123931,62.50045292558536,50.410816797714624
2024-01-05 23:00:00,23.746442830485226,43.34559393202156,21.725336380863272,13.431658173821356,65.108218836922,57.27212332734956
2024-01-06 00:00:00,28.57051216452969,51.6499674420007,27.50258153919375,9.911280900042785,57.75414933559762,60.32920453897789
2024-01-06 01:00:00,34.682616483071584,43.53616735536719,33.44855830663884,9.557803305345892,67.06548109463318,58.539466064959896
2024-01-06 02:00:00,31.32107263806295,51.01246958926448,17.028476746107092,9.104324808226414,68.64104015917967,41.38165330122091
2024-01-06 03:00:00,43.179134432455825,38.78592304644517,29.857073278112136,15.2554957670447,64.32204227138895,37.01986222050691
2024-01-06 04:00:00,44.83967881241303,41.43583815255216,26.305121368592705,11.628489215413364,69.62762317592748,39.60146631307708
2024-01-06 05:00:00,37.71798113394384,42.15497237102884,25.015624840729057,11.075095643049393,58.75941290007644,37.80801809026237
2024-01-06 06:00:00,47.63065078466458,37.182130837665476,25.10900981387085,10.054240762467899,49.17039276103227,41.87487983118029
2024-01-06 07:00:00,54.44931714355151,38.530220032297734,18.73563377238651,9.082545016417088,48.15772048377956,42.48996700986153
2024-01-06 08:00:00,41.39686531321222,37.38108155951356,28.970431880418268,11.617770324556593,36.714455539696246,40.05494612074457
2024-01-06 09:00:00,34.345633015745214,37.533386393091334,22.713521791215676,7.61080625641953,42.8069693919759,39.1783288882303
2024-01-06 10:00:00,33.47609414780977,36.81850701317869,27.559700957082367,12.520885869256183,30.105752127867788,43.69473094901263
2024-01-06 11:00:00,38.54590250485497,33.46657526772472,17.281454353382756,9.052966674575082,32.44613849419656,39.76957368649305
2024-01-06 12:00:00,31.000446800578715,26.918125544962916,19.547079550956962,9.742030526576388,32.05518804864223,40.37255200741597
2024-01-06 13:00:00,17.649273223123288,28.308926397732932,22.027688781201633,8.933698290308023,34.31582415619737,43.89205926179196
2024-01-06 14:00:00,25.58976929868527,27.506191218446443,26.449065504286374,7.19153450267584,30.59164803063923,39.394164431622116
2024-01-06 15:00:00,24.569619345067505,31.85853862926912,21.39002778583504,9.854101900775836,30.54376473625166,41.08851748418648
2024-01-06 16:00:00,9.913643068568295,34.59061824182064,15.353373343890414,11.800378819589362,39.73144652267083,33.52647993191873
2024-01-06 17:00:00,11.423232315050921,36.698613701470165,24.316125920454922,10.170062258683986,43.062987597732224,42.26202229630572
2024-01-06 18:00:00,5.730536524765838,36.607088676822386,20.843282653429924,13.256481574876736,50.78034673302615,34.549331138522476
2024-01-06 19:00:00,11.929861483102217,42.61211991396519,25.96419525079365,11.020257400156297,57.93015393448267,44.39301160652761
2024-01-06 20:00:00,11.265338510415308,38.71102846218672,25.65174463516403,12.980248602819412,54.30246812415813,53.21738109119642
2024-01-06 21:00:00,17.551446267653795,48.91205942444656,21.69924718637357,11.05189903605889,54.37441441821875,54.02399795001184
2024-01-06 22:00:00,13.256489247359074,52.784437284935564,21.22415289623958,13.195041073801306,69.82159161400668,50.2012840491204
2024-01-06 23:00:00,22.034384470055578,47.84017058343126,21.064806206531177,9.928881328479255,63.71361468905002,55.223310874662474
2024-01-07 00:00:00,31.120360324832912,48.5888934771943,33.362341069381124,11.174232093770758,63.03594931114062,56.850412228848285
2024-01-07 01:00:00,34.30883367136963,44.02685915113809,27.084196994287694,12.750452122378634,69.14321890096402,59.489193042817945
2024-01-07 02:00:00,46.72280194110529,51.05997784463914,29.397484398916497,12.024822396691913,66.28812916923387,48.26156475572608
2024-01-07 03:00:00,43.85670763152857,48.43186255215902,26.024931582123084,6.777278506149457,62.1189108894516,44.13162225586771
2024-01-07 04:00:00,44.439660036490274,44.45821278788886,19.223065543111954,12.074221177138014,58.397957331643234,37.24200377786254
2024-01-07 05:00:00,52.191387631438516,40.76087167228906,31.086157736308095,14.447582782788334,55.15779285785903,39.72773454054749
2024-01-07 06:00:00,54.56523323998971,40.251502452401894,25.58030538285161,10.84360118252666,49.02629322341622,37.516393259818024
2024-01-07 07:00:00,51.32059659344507,41.06275754776446,26.319334755943242,9.639071369284993,47.994692559881344,44.86201386169101
2024-01-07 08:00:00,44.46326864418233,31.651929789554817,27.544471033666206,12.364418423061485,37.21709193729275,42.22241872495638
2024-01-07 09:00:00,34.02096222230306,25.94729790145354,20.90869734454999,12.409486814894027,35.90251289022864,41.29938374212847
2024-01-07 10:00:00,44.48687699607201,37.42230089225686,25.279820484142235,10.175353273050423,38.359763844102396,39.66220870303487
2024-01-07 11:00:00,33.899507385393264,31.996237974997534,27.026587609852818,11.52931342797478,29.543340431571533,44.572634090929384
2024-01-07 12:00:00,23.75929103731296,28.91140029697044,20.119204541205093,11.574796354738524,25.72711240419457,38.52987582826062
2024-01-07 13:00:00,19.768588359487076,34.09445912431784,31.900015304197346,11.599384255112975,24.76249674669917,41.1249176521291
2024-01-07 14:00:00,23.140251404559162,30.873201474983553,31.42915007254635,12.261455127249718,30.16809547796165,44.685393470639404
2024-01-07 15:00:00,15.369917278889053,27.570998008214936,26.824634883407047,9.51041892127846,32.56407032148094,35.86761367408374
2024-01-07 16:00:00,16.524858722881007,40.94520251356242,29.77508196947908,13.84369132080143,37.35671687676103,40.725548567835745
2024-01-07 17:00:00,10.004027765811667,40.51084700783149,28.695685645611754,8.59151040091323,42.521269604080544,44.16768411292256
2024-01-07 18:00:00,8.639195647966133,41.67995141183882,24.882062279324227,7.220039748173528,55.74019052025868,39.504043567613145
2024-01-07 19:00:00,11.348620443370303,48.796825362398735,21.760375911187708,8.861720076772398,47.44070733095967,38.639741803984876
2024-01-07 20:00:00,12.951158178533507,44.694511903479636,20.087271045121376,12.236731856220374,59.781621248724555,54.4172398026904
2024-01-07 21:00:00,9.969390425947164,42.60881568142062,31.74895268032808,11.546888146158128,73.26568279435924,50.29652695516103
2024-01-07 22:00:00,8.858851110859987,47.38127848196221,24.542409589544704,14.684691131939996,69.26009875085614,55.738500173443164
2024-01-07 23:00:00,37.63700906710364,46.726599038326285,23.57400479695225,9.703747890834327,70.0159061844263,53.77488410772037
2024-01-08 00:00:00,34.17242043448537,41.9452922944051,32.196028538717634,10.033183499131443,64.88035972579948,62.419841218906946
2024-01-08 01:00:00,30.90760122678315,47.68921017377303,17.5461036253811,12.107375211769888,71.00793832584628,54.23654653882577
2024-01-08 02:00:00,39.65892801405948,49.77381803156491,21.381505530963533,11.00930195852868,66.79027401612842,40.20722854184276
2024-01-08 03:00:00,36.19093455922334,45.439174935985456,22.102284135584306,11.680735016373474,66.6739351770686,45.04014930574219
2024-01-08 04:00:00,53.84825612456908,43.31807203208955,22.602122125974482,10.805443640987916,57.49629809683064,42.25478237536965
2024-01-08 05:00:00,56.127491890391155,45.385448970417166,28.825772721994387,9.976074847705236,54.11401680645135,39.928071371708
2024-01-08 06:00:00,47.99064386930096,45.05136440440471,23.07178940732737,9.91327549477422,60.99077331042767,37.53720663716647
2024-01-08 07:00:00,41.62186445576098,37.112652516268916,23.340854273579815,13.506306179395288,38.198411978074944,38.054587927568235
2024-01-08 08:00:00,54.981847622806605,31.76853111240895,26.40774506501696,13.576281978242333,32.701524751041795,39.492721219563585
2024-01-08 09:00:00,36.952885224650664,27.661867430258816,25.9962023207795,11.427946019811374,34.62361872436157,37.02370706630317
2024-01-08 10:00:00,35.5338880179452,33.54597696526463,26.522050603969067,9.644241738477083,27.32825051457227,35.14179324535175
2024-01-08 11:00:00,45.42451003392479,30.136841539334448,30.42307819818373,10.948770562887233,14.023088479001188,40.73377424702583
2024-01-08 12:00:00,32.42840023294003,34.5586868573697,23.655601843587895,12.844216763420194,27.689273283108836,41.51148636680701
2024-01-08 13:00:00,24.30009541555623,30.562165709228186,28.542726954634354,11.652155442587553,30.54971883400125,42.0730532860069
2024-01-08 14:00:00,7.328145177741735,36.708014115830295,16.123850346961262,14.80826560685164,31.679101008957524,43.16557298720487
2024-01-08 15:00:00,13.301012539748662,31.71640455947121,24.09174075200366,6.857906466498413,41.13261570277016,35.28565314995093
2024-01-08 16:00:00,16.97690086243324,31.885389010651547,16.36999155113603,10.773681968575888,45.16100282585012,43.52708228766945
2024-01-08 17:00:00,10.544521905514042,29.324602847174738,18.382120810091077,11.263642479761854,42.595452403127155,40.33089695846066
2024-01-08 18:00:00,11.561419841948085,47.84739459253231,25.407015053554066,9.572831219611764,60.56526543487705,39.681927301435444
2024-01-08 19:00:00,6.205620939070271,44.54652577010326,21.500083443813296,13.662400549719093,56.26126592415552,41.2299703621263
2024-01-08 20:00:00,13.131542306478922,42.95941536988792,21.43672729667396,14.00518095762053,60.5790229451558,53.32860021447552
2024-01-08 21:00:00,11.752313546122958,46.77012307368836,37.81442041811514,8.856570765301722,59.895693879693106,60.299086117688255
2024-01-08 22:00:00,27.83791208654095,48.87354527279028,27.49533169817897,10.85192149021748,70.13060304682446,54.49606867522163
2024-01-08 23:00:00,22.181473563793666,45.83913032813498,18.844860325635665,9.765436183726397,73.58780528676053,61.916275559390584
2024-01-09 00:00:00,27.9986258105519,59.39232927584568,23.208187935575776,12.926065496458772,66.76085320302064,56.31970206488052
2024-01-09 01:00:00,29.640544909513288,45.56435539985417,23.69178321771592,8.35263667435949,64.4150369844959,50.89162666219134
2024-01-09 02:00:00,46.26902918096851,52.01950471600669,32.45581673241698,14.062493987049956,65.42372601964402,41.39075954986875
2024-01-09 03:00:00,42.836307804490474,49.74769043813031,22.658791141270846,10.208663426809903,59.254357476008295,41.56451245896437
2024-01-09 04:00:00,55.777395749289155,45.845794919768956,29.610845530375986,9.851547581830188,54.90089226439271,37.626751269508816
2024-01-09 05:00:00,53.54830685037983,44.52153448998188,29.795472212119343,13.319883714365067,53.25787915302144,38.80866097897998
2024-01-09 06:00:00,57.88695516636892,40.39839368217587,26.004263875885865,15.031924117508181,54.47410690304711,39.496027826651044
2024-01-09 07:00:00,46.47831121331756,37.413602068618125,25.389974413323685,11.362967707002326,44.07020573833308,41.40187361416581
2024-01-09 08:00:00,45.95624256692179,28.709874317527618,21.88015523391506,9.39843368370273,47.526462956655514,39.52134437302082
2024-01-09 09:00:00,47.79047328538868,28.81909825211629,18.41622552214893,11.967003360168144,37.81073485603616,30.734497994759394
2024-01-09 10:00:00,36.743632949921576,32.300793614658694,22.983485830832155,15.311405216935674,25.933087400011203,40.97660299001398
2024-01-09 11:00:00,40.655619412412406,33.81623145640191,21.521803027225232,7.7746346760962535,31.704084210863446,38.710866894004646
2024-01-09 12:00:00,22.7033063556652,30.561544722408716,23.8686769611016,11.325066858144456,28.04708041300037,39.13742883118965
2024-01-09 13:00:00,26.041227910818005,30.795660721064575,29.81831027220649,12.656753836014172,32.404393128278556,36.531506412225696
2024-01-09 14:00:00,26.26591198224557,36.12739721420415,34.79362891410517,13.106636302909266,25.86393348745952,44.44248429382378
2024-01-09 15:00:00,20.586437521939025,38.138478483689404,21.033732378474067,11.877149521900755,27.61683576068132,36.87804597465051
2024-01-09 16:00:00,8.973454054106254,32.935540276712025,25.91146530751397,8.100074750552704,41.35864775473253,41.86155473486861
2024-01-09 17:00:00,10.472048665881099,36.06269938507672,23.546023641863435,10.979853812397307,49.79138856185153,39.987135045032645
2024-01-09 18:00:00,9.786576562551874,38.37166820821703,24.335911345679925,11.64728707187994,48.86166540183696,45.20192888299465
2024-01-09 19:00:00,8.741024924152809,45.770612610139416,29.823878799029345,10.180561381787513,56.08541673751825,38.894338429822874
2024-01-09 20:00:00,15.297778241084506,43.80042130406721,34.4746811274347,15.828685778765362,59.414444333972064,51.391685594218885
2024-01-09 21:00:00,28.499849317891943,49.380065112157055,18.53336404238534,9.090954026150785,60.83972229094331,54.75898066296173
2024-01-09 22:00:00,20.19974197206386,46.2254995119718,17.45758726015384,9.675109470436894,64.55987368260739,59.36544011278198
2024-01-09 23:00:00,20.136070371057684,54.06264316368298,22.77706663574201,9.620919641960665,64.71465233551152,54.85280003212741
2024-01-10 00:00:00,33.50033871397793,52.648388135110785,29.529286615731994,14.391677968582297,73.25879377678342,53.06374414138714
2024-01-10 01:00:00,34.077315882011725,52.86107968808128,34.902140365190306,12.851715150886012,72.18032559476016,57.476237928965894
2024-01-10 02:00:00,36.60284259733499,44.72329207924703,34.93883155685788,9.827323330914751,63.43074141888796,36.42089645770816
2024-01-10 03:00:00,36.389289820389145,50.57456273426141,27.409048170268708,14.332616204757672,70.64822932633714,40.20967874032005
2024-01-10 04:00:00,47.37528686153686,42.649966699966434,14.9869582261523,12.74009422061378,66.90750975460888,35.19939129938554
2024-01-10 05:00:00,42.89051863868893,45.4771059530408,24.93763289350684,10.220443401217608,50.557856418972634,42.52329107003321
2024-01-10 06:00:00,54.04660309615234,34.07482452120967,20.65030042674762,10.838323438087098,47.381246035228315,46.52860258718449
2024-01-10 07:00:00,51.358450107555214,37.4580496046249,25.795369196768494,10.112666254432895,45.93350242073481,48.50114903953224
2024-01-10 08:00:00,45.60162731928827,37.59463807288699,17.64261556201354,11.399846914519518,43.29468528560096,42.09855496298872
2024-01-10 09:00:00,40.460983664970975,35.20977006798384,26.34046979794312,9.527676638598322,35.5439163488115,37.228486386916835
2024-01-10 10:00:00,42.823635647381565,22.20871169724317,29.767524904157845,10.47732932691089,28.437455513434628,40.02190589880793
2024-01-10 11:00:00,29.459477342206704,33.98190703579253,25.414011951706776,9.45879239748496,29.510440328625258,40.39145016677252
